Date,tlref_close,tlref_ret,tlref_vol20,regime
2019-11-12,1080.1188,0.00039798493844189764,0.0003298704079368492,DUSUK
2019-11-13,1080.5007,0.0003535722181671197,0.0003327444766867626,DUSUK
2019-11-14,1080.8781,0.0003492825131903299,0.00033558581780690933,DUSUK
2019-11-15,1082.1015,0.0011318575147374332,0.00035520570133003223,DUSUK
2019-11-18,1082.5041,0.0003720538230471693,0.00031812478791884554,DUSUK
2019-11-19,1082.9013,0.0003669270167196981,0.0003199923849939847,DUSUK
2019-11-20,1083.2876,0.00035672687806376224,0.0003222447631309887,DUSUK
2019-11-21,1083.6984,0.00037921600874946115,0.00032381323201281705,DUSUK
2019-11-22,1084.9369,0.0011428456478297377,0.00034776828146951,DUSUK
2019-11-25,1085.3493,0.00038011427208362036,0.00032264280654795846,DUSUK
2019-11-26,1085.7535,0.00037241466871540396,0.0003187111561195107,DUSUK
2019-11-27,1086.1514,0.00036647360565722487,0.000319739112567774,DUSUK
2019-11-28,1086.5466,0.00036385351066159366,0.0003206513238346796,DUSUK
2019-11-29,1087.7931,0.001147212646011031,0.0003137912523160915,DUSUK
2019-12-02,1088.213,0.0003860109059341532,0.0003138788033745407,DUSUK
2019-12-03,1088.6268,0.000380256438767157,0.00031342967242693504,DUSUK
2019-12-04,1089.0401,0.0003796526045471982,0.00031277586903294023,DUSUK
2019-12-05,1089.4475,0.0003740909081308974,0.00031231806364890685,DUSUK
2019-12-06,1090.6545,0.0011079010232251107,0.00031174858855943587,DUSUK
2019-12-09,1091.0682,0.0003793135222931454,0.00031221070329041917,DUSUK
2019-12-10,1091.4905,0.0003870518818165358,0.00031245314943624715,DUSUK
2019-12-11,1091.9025,0.00037746549328621093,0.0003118128832919716,DUSUK
2019-12-12,1092.2856,0.00035085550220825823,0.00031176641419513294,DUSUK
2019-12-13,1093.3653,0.000988477738789184,0.0002984440541794548,DUSUK
2019-12-16,1093.7041,0.00030986898889140413,0.0003003617421580036,DUSUK
2019-12-17,1094.0408,0.00030785291926771485,0.00030217778337413736,DUSUK
2019-12-18,1094.37,0.00030090285481110257,0.0003039390692879562,DUSUK
2019-12-19,1094.7011,0.00030254849822286545,0.0003061388299365022,DUSUK
2019-12-20,1095.7026,0.0009148616001208865,0.00028463799980749197,DUSUK
2019-12-23,1096.0339,0.00030236306822661874,0.00028679605726451157,DUSUK
2019-12-24,1096.356,0.0002938777714813767,0.0002890194236444806,DUSUK
2019-12-25,1096.6717,0.00028795391278024773,0.0002912537999873173,DUSUK
2019-12-26,1096.9875,0.0002879622041855878,0.0002933624346037152,DUSUK
2019-12-27,1097.9878,0.0009118608917604298,0.0002688123535897306,DUSUK
2019-12-30,1098.3225,0.0003048303451094192,0.00027069887906033607,DUSUK
2019-12-31,1099.0063,0.0006225858069921486,0.00027224295665436175,DUSUK
2020-01-02,1099.3425,0.0003059127140581097,0.00027408977419254366,DUSUK
2020-01-03,1100.3457,0.0009125454533052135,0.00029005734220217396,DUSUK
2020-01-06,1100.7009,0.00032280764127134987,0.0002540400254354513,DUSUK
2020-01-07,1101.0732,0.00033823902569718456,0.00025487933194260286,DUSUK
2020-01-08,1101.4473,0.00033975942743857956,0.0002557757439740843,DUSUK
2020-01-09,1101.8222,0.0003403703472695252,0.0002564947787661595,DUSUK
2020-01-10,1102.9076,0.000985095417391335,0.0002812978491040851,DUSUK
2020-01-13,1103.2405,0.0003018385221029707,0.0002573753068115519,DUSUK
2020-01-14,1103.5728,0.000301203590694632,0.000257630260608278,DUSUK
2020-01-15,1103.9003,0.00029676338525197465,0.0002579623564270308,DUSUK
2020-01-16,1104.2638,0.0003292869836162282,0.00025718326017413546,DUSUK
2020-01-17,1105.3066,0.0009443395681356659,0.00027706973194913245,DUSUK
2020-01-20,1105.6462,0.00030724506666302,0.00025991559115490123,DUSUK
2020-01-21,1105.9935,0.00031411494924871164,0.00025957293456023667,DUSUK
2020-01-22,1106.3369,0.0003104900706920599,0.0002590649589638109,DUSUK
2020-01-23,1106.6614,0.000293310292732718,0.0002588877805340028,DUSUK
2020-01-24,1107.6235,0.0008693716072503133,0.00027164670403857696,DUSUK
2020-01-27,1107.931,0.00027762141196907564,0.0002554339130131509,DUSUK
2020-01-28,1108.263,0.0002996576501603787,0.00025559215271623567,DUSUK
2020-01-29,1108.6062,0.0003096737868177879,0.00025408478639404213,DUSUK
2020-01-30,1108.9552,0.00031480971331410146,0.0002538546028936743,DUSUK
2020-01-31,1109.9195,0.0008695572192636281,0.0002497509996807155,DUSUK
2020-02-03,1110.2394,0.00028821910057441613,0.00025067427237916744,DUSUK
2020-02-04,1110.5607,0.00028939704355668283,0.00025186622529576854,DUSUK
2020-02-05,1110.8873,0.0002940856812239101,0.0002529238192868403,DUSUK
2020-02-06,1111.2275,0.0003062416862626982,0.000253651878446569,DUSUK
2020-02-07,1112.2989,0.0009641590043443227,0.0002512510523740314,DUSUK
2020-02-10,1112.64,0.0003066621750682508,0.0002511298302764704,DUSUK
2020-02-11,1112.9694,0.00029605263157872486,0.0002512653330756331,DUSUK
2020-02-12,1113.2875,0.0002858119908777379,0.0002515690778180538,DUSUK
2020-02-13,1113.6036,0.0002839338445819184,0.00025266508719338403,DUSUK
2020-02-14,1114.5662,0.0008644009412326348,0.0002444534040329994,DUSUK
2020-02-17,1114.8914,0.0002917727094182698,0.0002448439974466988,DUSUK
2020-02-18,1115.2247,0.0002989528845589451,0.0002452008000517834,DUSUK
2020-02-19,1115.563,0.00030334693985900607,0.0002453672729287881,DUSUK
2020-02-20,1115.8988,0.00030101392749659617,0.0002451715751936402,DUSUK
2020-02-21,1116.9907,0.0009784937487165024,0.0002567395077901485,DUSUK
2020-02-24,1117.3307,0.0003043892845302487,0.00025602043426911387,DUSUK
2020-02-25,1117.6595,0.00029427276991489393,0.0002561592496642753,DUSUK
2020-02-26,1117.9861,0.00029221779978616524,0.0002565924300104479,DUSUK
2020-02-27,1118.3154,0.00029454749034885097,0.0002570749375135262,DUSUK
2020-02-28,1119.3234,0.0009013557356001289,0.0002600799572677393,DUSUK
2020-03-02,1119.6589,0.00029973464326737975,0.0002597808521612127,DUSUK
2020-03-03,1119.9884,0.0002942860544403736,0.00025965123809414993,DUSUK
2020-03-04,1120.3287,0.0003038424326538003,0.00025940575534642434,DUSUK
2020-03-05,1120.6634,0.00029875160745218565,0.0002595889501201856,DUSUK
2020-03-06,1121.6707,0.000898842596269267,0.000252741678183108,DUSUK
2020-03-09,1122.0079,0.00030062299033062345,0.00025288731907867606,DUSUK
2020-03-10,1122.3453,0.00030071089517269556,0.0002527699187130843,DUSUK
